VariableNameA,VariableNameB (result/cosineSimilarity.csv),Similarity Score (result/cosineSimilarity.csv),Actual Result (result/cosineSimilarity.csv),VariableNameB (result/cosineJaccardSimilarity.csv),Similarity Score (result/cosineJaccardSimilarity.csv),Actual Result (result/cosineJaccardSimilarity.csv),VariableNameB (result/cosineSimilarityMultiple.csv),Similarity Score (result/cosineSimilarityMultiple.csv),Actual Result (result/cosineSimilarityMultiple.csv),Match (result/cosineSimilarity.csv),Match (result/cosineJaccardSimilarity.csv),Match (result/cosineSimilarityMultiple.csv)
COST_MAT_TOT,B_RDEXP_DOM_MATERIALS,64.90%,EXPS_RD_DOM_MAT_VAL,B_RDEXP_DOM_MATERIALS,57.67%,EXPS_RD_DOM_MAT_VAL,B_RDEXP_DOM_MATERIALS,64.90%,EXPS_RD_DOM_MAT_VAL,0,0,0
OPSTAT_DATES,B_CEASED_MONTH,64.80%,OPSTAT_CEASED_MONTH_DATE,B_CEASED_MONTH,57.26%,OPSTAT_CEASED_MONTH_DATE,B_CEASED_MONTH,64.80%,OPSTAT_CEASED_MONTH_DATE,0,0,0
SERVICES_EXPORTED_N,,,,,,,,,,0,0,0
CAPEX_NEWCON_PCT,CPSTR,64.70%,CAPEX_RSRCH_BUILD_VAL,CPSTR,57.16%,CAPEX_RSRCH_BUILD_VAL,CPSTR,64.70%,CAPEX_RSRCH_BUILD_VAL,0,0,0
BUS_TECH_RFID_Y_ARCHIVE,B_RD_CREATE,64.60%,RD_CREATE_STAT,B_RD_CREATE,59.16%,RD_CREATE_STAT,B_RD_CREATE,64.60%,RD_CREATE_STAT,0,0,0
RCPT_EXEMPT_REV,EXPNS,64.50%,EXPS_TOT_VAL,EXPNS,59.81%,EXPS_TOT_VAL,EXPNS,64.50%,EXPS_TOT_VAL,0,0,0
EXPS_CON_PCT_NORES,B_EXPCOST_BLDG,64.40%,CAPEX_RD_OPS_BLDG_VAL,B_EXPCOST_BLDG,59.73%,CAPEX_RD_OPS_BLDG_VAL,B_EXPCOST_BLDG,64.40%,CAPEX_RD_OPS_BLDG_VAL,0,0,0
PREV_OWNER_ADDR_ST,O2_NAME_TITLE,64.30%,OWNER2_NAME,O2_NAME_TITLE,58.45%,OWNER2_NAME,O2_NAME_TITLE,64.30%,OWNER2_NAME,0,0,0
EXPS_CON_PCT_SUB,B_CAPEXP_TOTAL,64.20%,CAPEX_TOT_VAL,B_CAPEXP_TOTAL,57.07%,CAPEX_TOT_VAL,B_CAPEXP_TOTAL,64.20%,CAPEX_TOT_VAL,0,0,0
RCPT_TOT_VAL,B_SALES_TOT_US,64.10%,SALES_US_TOT_VAL,B_SALES_TOT_US,58.73%,SALES_US_TOT_VAL,B_SALES_TOT_US,64.10%,SALES_US_TOT_VAL,0,0,0
RCPT_TOT_PY,B_SALES_TOT_US,63.90%,SALES_US_TOT_VAL,B_SALES_TOT_US,57.30%,SALES_US_TOT_VAL,B_SALES_TOT_US,63.90%,SALES_US_TOT_VAL,0,0,0
CAPEX_NEW_HWY_MACH,B_EXPCOST_OTH ,63.70%,CAPEX_RD_OPS_OTH_VAL,B_EXPCOST_OTH ,57.45%,CAPEX_RD_OPS_OTH_VAL,B_EXPCOST_OTH ,63.70%,CAPEX_RD_OPS_OTH_VAL,0,0,0
AFFIL_CONTROL_NO,,,,,,,,,,0,0,0
CAPEX_NEW_NONHWY_MACH,B_EXPCOST_BLDG,63.70%,CAPEX_RD_OPS_BLDG_VAL,B_EXPCOST_BLDG,56.77%,CAPEX_RD_OPS_BLDG_VAL,B_EXPCOST_BLDG,63.70%,CAPEX_RD_OPS_BLDG_VAL,0,0,0
RCPT_OTH,RESP_BUS_DESC,63.70%,NAICS_DESC_TXT,RESP_BUS_DESC,56.62%,NAICS_DESC_TXT,RESP_BUS_DESC,63.70%,NAICS_DESC_TXT,0,0,0
CAPEX_MIN_LAND,B_CAPEXP_TOTAL,63.60%,CAPEX_TOT_VAL,B_CAPEXP_TOTAL,61.53%,CAPEX_TOT_VAL,B_CAPEXP_TOTAL,63.60%,CAPEX_TOT_VAL,0,0,0
PREV_OWNER_YEAR,O1_ACQ_BUS_YR,63.50%,OWNER_ACQ_YEAR,O1_ACQ_BUS_YR,61.44%,OWNER_ACQ_YEAR,O1_ACQ_BUS_YR,63.50%,OWNER_ACQ_YEAR,0,0,0
COST_MAT_TOT_PY,B_RDEXP_DOM_MATERIALS,63.30%,EXPS_RD_DOM_MAT_VAL,B_RDEXP_DOM_MATERIALS,55.66%,EXPS_RD_DOM_MAT_VAL,B_RDEXP_DOM_MATERIALS,63.30%,EXPS_RD_DOM_MAT_VAL,0,0,0
MERCH_EST_NEW_2_PCT,B_SALES_PCT_US_TOT,63.20%,SALES_US_TOT_DPCT,B_SALES_PCT_US_TOT,56.49%,SALES_US_TOT_DPCT,B_SALES_PCT_US_TOT,63.20%,SALES_US_TOT_DPCT,0,0,0
COST_LABOR_PRD,B_CONTRACTOUT_TYPE,63.20%,MAN_CONTRACTOUT_CHKBOX,B_CONTRACTOUT_TYPE,53.69%,MAN_CONTRACTOUT_CHKBOX,B_CONTRACTOUT_TYPE,63.20%,MAN_CONTRACTOUT_CHKBOX,0,0,0
RCPT_BILL_OTHOP_DVAL,B_SALES_TOT_US,63.00%,SALES_US_TOT_VAL,B_SALES_TOT_US,56.05%,SALES_US_TOT_VAL,B_SALES_TOT_US,63.00%,SALES_US_TOT_VAL,0,0,0
DEPR_TOT_MACH,B_RDEXP_DOM_DEPR,62.90%,EXPS_RD_DOM_DEPR_VAL,B_RDEXP_DOM_DEPR,55.59%,EXPS_RD_DOM_DEPR_VAL,B_RDEXP_DOM_DEPR,62.90%,EXPS_RD_DOM_DEPR_VAL,0,0,0
AFFIL_OWNER_STOCK_STAT,O2_PCT_OWNED,62.70%,OWNER2_PCT,O2_PCT_OWNED,54.98%,OWNER2_PCT,O2_PCT_OWNED,62.70%,OWNER2_PCT,0,0,0
RCPT_NONOP_OTH_NONOP_TE_VAL,,,,,,,,,,0,0,0
RCPT_CUST_RES_DVAL,B_SALES_PCT_SERVICE,62.70%,SALES_SERVICE_PCT,B_SALES_PCT_OTH,54.76%,SALES_OTH_PCT,B_SALES_PCT_SERVICE,62.70%,SALES_SERVICE_PCT,0,0,0
FUNDS_DEV_NO_ARCHIVE,,,,,,,,,,0,0,0
CERT_TITLE,"
RESP_TITLE   ",62.60%,CERT_TITLE_TXT,"
RESP_TITLE   ",59.23%,CERT_TITLE_TXT,"
RESP_TITLE   ",62.60%,CERT_TITLE_TXT,0,0,0
AFFIL_FORSTOCK_GE10_STAT,B_ACTIVITYUFC_LOG ,62.50%,AFFIL_NONUS_LOGSTC_STAT,B_ACTIVITYUFC_LOG ,54.97%,AFFIL_NONUS_LOGSTC_STAT,B_ACTIVITYUFC_LOG ,62.50%,AFFIL_NONUS_LOGSTC_STAT,0,0,0
RCPT_EXPT_ENERGY,B_SALES_PCT_GOODS,62.40%,SALES_GOODS_PCT,B_SALES_PCT_GOODS,54.17%,SALES_GOODS_PCT,B_SALES_PCT_GOODS,62.40%,SALES_GOODS_PCT,0,0,0
BUS_TECH_TOUCH_N_ARCHIVE,,,,,,,,,,0,0,0
RCPT_APSOFT_OTH_DVAL,B_EXPCOST_TECH,62.20%,CAPEX_RD_OPS_TECH_VAL,B_EXPCOST_TECH,55.87%,CAPEX_RD_OPS_TECH_VAL,B_EXPCOST_TECH,62.20%,CAPEX_RD_OPS_TECH_VAL,0,0,0
RCPT_CLIENT_S_STGOV,B_COOP,62.20%,COOP_PARTNER_LOC_CHKBOX,B_COOP,54.07%,COOP_PARTNER_LOC_CHKBOX,B_COOP,62.20%,COOP_PARTNER_LOC_CHKBOX,0,0,0
RCPT_SYSOFT_OTH_DVAL,B_EXPCOST_TECH,62.10%,CAPEX_RD_OPS_TECH_VAL,B_EXPCOST_TECH,56.53%,CAPEX_RD_OPS_TECH_VAL,B_EXPCOST_TECH,62.10%,CAPEX_RD_OPS_TECH_VAL,0,0,0
RCPT_PRODPCT_1TO25,,,,,,,,,,0,0,0
CERT_EXTENSION_NUM,RESP_PHONE_EXT ,100.00%,CERT_EXTENSION_NUM,RESP_PHONE_EXT ,100.00%,CERT_EXTENSION_NUM,RESP_PHONE_EXT ,100.00%,CERT_EXTENSION_NUM,1,1,1
SERVICES_IMPORTED_Y,,,,,,,,,,0,0,0
OPEX_MIN_EXROYALTY,B_OPEXPENSE ,61.80%,EXPS_TOT_VAL,B_OPEXPENSE ,56.00%,EXPS_TOT_VAL,B_OPEXPENSE ,61.80%,EXPS_TOT_VAL,0,0,0
PREV_OWNER_ADDR_CITY,O2_NAME_TITLE,61.80%,OWNER2_NAME,O2_NAME_TITLE,56.31%,OWNER2_NAME,O2_NAME_TITLE,61.80%,OWNER2_NAME,0,0,0
EXPS_CON_PCT_NEW_TOT,TCPEX,61.70%,CAPEX_TOT_VAL,TCPEX,57.47%,CAPEX_TOT_VAL,TCPEX,61.70%,CAPEX_TOT_VAL,0,0,0
RD_CHECK_YES_ARCHIVE,,,,,,,,,,0,0,0
NAME2,O2_NAME_TITLE,61.60%,OWNER2_NAME,O2_NAME_TITLE,52.33%,OWNER2_NAME,O2_NAME_TITLE,61.60%,OWNER2_NAME,0,0,0
EXPS_CON_PCT_TOT2,TCPEX,61.60%,CAPEX_TOT_VAL,TCPEX,57.37%,CAPEX_TOT_VAL,TCPEX,61.60%,CAPEX_TOT_VAL,0,0,0
PRCH_AUX_TOT,EXPNS,61.60%,EXPS_TOT_VAL,EXPNS,58.35%,EXPS_TOT_VAL,EXPNS,61.60%,EXPS_TOT_VAL,0,0,0
PROP_MAR12_TOT_S,B_OWNERNUM,61.50%,OWNER_NUM_STAT,B_OWNERNUM,52.31%,OWNER_NUM_STAT,B_OWNERNUM,61.50%,OWNER_NUM_STAT,0,0,0
SURVEY_LFO_COOP_ARCHIVE,,,,,,,,,,0,0,0
SUBSID_NUM,B_PARENTCO_DOMESTIC,61.30%,OWNED_DOMESTIC_STAT,B_PARENTCO_DOMESTIC,54.07%,OWNED_DOMESTIC_STAT,B_PARENTCO_DOMESTIC,61.30%,OWNED_DOMESTIC_STAT,0,0,0
PAY_QTR1_PRDWRK_VAL,B_TYPS_WRKS,61.10%,WRKR_TYPE_CHKBOX,B_TYPS_WRKS,54.41%,WRKR_TYPE_CHKBOX,B_TYPS_WRKS,61.10%,WRKR_TYPE_CHKBOX,0,0,0
OWN_PO,O3_NAME_TITLE,61.10%,OWNER3_NAME,O3_NAME_TITLE,59.41%,OWNER3_NAME,O3_NAME_TITLE,61.10%,OWNER3_NAME,0,0,0
RCPT_SHPHDL_VAL,B_SALES_TOT_US,61.10%,SALES_US_TOT_VAL,B_SALES_TOT_US,56.24%,SALES_US_TOT_VAL,B_SALES_TOT_US,61.10%,SALES_US_TOT_VAL,0,0,0
OWNSTAT_RACE_WHITE,O1_RACE_OTH_PAC_WIN,61.10%,OWNER_RACE_CODE,O1_RACE_WHITE_WIN,54.40%,OWNER_RACE_CODE,O1_RACE_WHITE_WIN,61.10%,OWNER_RACE_CODE,0,0,0
EMP_MAR12_PRDWRK_NUM,B_TYPS_WRKS,61.10%,WRKR_TYPE_CHKBOX,B_TYPS_WRKS,51.97%,WRKR_TYPE_CHKBOX,B_TYPS_WRKS,61.10%,WRKR_TYPE_CHKBOX,0,0,0
GRANTS_TRANSFERS_TOT,GRNTS,61.00%,EXPS_PROV_RSRCH_VAL,GRNTS,53.74%,EXPS_PROV_RSRCH_VAL,GRNTS,61.00%,EXPS_PROV_RSRCH_VAL,0,0,0
MERCH_EST_NEW_3_PCT,B_SALES_PCT_US_TOT,61.00%,SALES_US_TOT_DPCT,B_SALES_PCT_US_TOT,54.83%,SALES_US_TOT_DPCT,B_SALES_PCT_US_TOT,61.00%,SALES_US_TOT_DPCT,0,0,0
RCPT_FOOD_CNTRC_MANUF,B_CONTRACTOUT_TYPE,60.80%,MAN_CONTRACTOUT_CHKBOX,B_CONTRACTOUT_TYPE,53.52%,MAN_CONTRACTOUT_CHKBOX,B_CONTRACTOUT_TYPE,60.80%,MAN_CONTRACTOUT_CHKBOX,0,0,0
ESTAB_NUM,B_OWNERNUM,60.80%,OWNER_NUM_STAT,B_OWNERNUM,56.71%,OWNER_NUM_STAT,B_OWNERNUM,60.80%,OWNER_NUM_STAT,0,0,0
ESTAB_NUM,B_OWNERNUM,60.80%,OWNER_NUM_STAT,B_OWNERNUM,56.71%,OWNER_NUM_STAT,B_OWNERNUM,60.80%,OWNER_NUM_STAT,0,0,0
RCPT_TOT_PY_VAL,B_SALES_TOT_US,60.70%,SALES_US_TOT_VAL,B_SALES_TOT_US,54.93%,SALES_US_TOT_VAL,B_SALES_TOT_US,60.70%,SALES_US_TOT_VAL,0,0,0
AFFIL_OWNER_NAME,O2_NAME_TITLE,60.70%,OWNER2_NAME,O2_NAME_TITLE,51.64%,OWNER2_NAME,O2_NAME_TITLE,60.70%,OWNER2_NAME,0,0,0
CLASS_RESALE_YES_ARCHIVE,B_REV ,60.70%,CUST_TYPE_10_PCT_SALES_CHKBOX,B_REV ,52.70%,CUST_TYPE_10_PCT_SALES_CHKBOX,B_REV ,60.70%,CUST_TYPE_10_PCT_SALES_CHKBOX,0,0,0
AFFIL_FOR_NAME_TXT,O2_NAME_TITLE,60.60%,OWNER2_NAME,O2_NAME_TITLE,51.48%,OWNER2_NAME,O2_NAME_TITLE,60.60%,OWNER2_NAME,0,0,0
MERCH_THIS_EST_PCT,B_CONTRACTIN_TYPE ,60.60%,MAN_CONTRACTIN_CHKBOX,B_CONTRACTIN_TYPE ,51.51%,MAN_CONTRACTIN_CHKBOX,B_CONTRACTIN_TYPE ,60.60%,MAN_CONTRACTIN_CHKBOX,0,0,0
CLOSING_DATE_MONTH,B_CEASED_MONTH,60.60%,OPSTAT_CEASED_MONTH_DATE,B_CEASED_MONTH,53.35%,OPSTAT_CEASED_MONTH_DATE,B_CEASED_MONTH,60.60%,OPSTAT_CEASED_MONTH_DATE,0,0,0
HOTEL_OWN3RD_NUM,B_OWNERNUM,60.60%,OWNER_NUM_STAT,B_OWNERNUM,54.53%,OWNER_NUM_STAT,B_OWNERNUM,60.60%,OWNER_NUM_STAT,0,0,0
INCOM_U_INSTAL_INTER_PCT,B_CRDAMT,60.50%,CREDIT_AMT_RECEIVED_STAT,B_CRDAMT,55.19%,CREDIT_AMT_RECEIVED_STAT,B_CRDAMT,60.50%,CREDIT_AMT_RECEIVED_STAT,0,0,0
EXPS_TOT_HOTEL_OWN3RD_VAL,B_WORLDEXP_TOTAL ,60.50%,EXPS_WORLD_TOT_VAL,B_WORLDEXP_TOTAL ,56.43%,EXPS_WORLD_TOT_VAL,B_WORLDEXP_TOTAL ,60.50%,EXPS_WORLD_TOT_VAL,0,0,0
ACTV_MIO_NUM,B_CEASED_MONTH,60.50%,OPSTAT_CEASED_MONTH_DATE,B_CEASED_MONTH,54.40%,OPSTAT_CEASED_MONTH_DATE,B_CEASED_MONTH,60.50%,OPSTAT_CEASED_MONTH_DATE,0,0,0
RCPT_MOTOR_TOT_PCT,B_SALES_TOT_US,60.50%,SALES_US_TOT_VAL,B_SALES_TOT_US,53.60%,SALES_US_TOT_VAL,B_SALES_TOT_US,60.50%,SALES_US_TOT_VAL,0,0,0
CLASS_BUS_END,B_COOP,60.30%,COOP_PARTNER_LOC_CHKBOX,B_COOP,51.22%,COOP_PARTNER_LOC_CHKBOX,B_COOP,60.30%,COOP_PARTNER_LOC_CHKBOX,0,0,0
INCOM_U_OTHER_OTH_PCT,B_CRDSRC,60.20%,CREDIT_SOURCES_CHKBOX,B_CRDSRC,54.91%,CREDIT_SOURCES_CHKBOX,B_CRDSRC,60.20%,CREDIT_SOURCES_CHKBOX,0,0,0
RCPT_CLIENT_S_GOV,B_COOP,60.20%,COOP_PARTNER_LOC_CHKBOX,B_COOP,52.36%,COOP_PARTNER_LOC_CHKBOX,B_COOP,60.20%,COOP_PARTNER_LOC_CHKBOX,0,0,0
AFFIL_SPL_RCPT_TOT,B_SALES_TOT_US,60.10%,SALES_US_TOT_VAL,B_SALES_TOT_US,53.85%,SALES_US_TOT_VAL,B_SALES_TOT_US,60.10%,SALES_US_TOT_VAL,0,0,0
AFFIL_SPL_ROOM_RENT_TOT,B_SALES_TOT_US,60.10%,SALES_US_TOT_VAL,B_SALES_TOT_US,53.85%,SALES_US_TOT_VAL,B_SALES_TOT_US,60.10%,SALES_US_TOT_VAL,0,0,0
INCOM_U_INSTAL_FEES_PCT,B_CRDAMT,59.90%,CREDIT_AMT_RECEIVED_STAT,B_CRDAMT,53.89%,CREDIT_AMT_RECEIVED_STAT,B_CRDAMT,59.90%,CREDIT_AMT_RECEIVED_STAT,0,0,0
INCOM_LOAN_FBUS_INT_PCT,B_CRDSRC_OTHER_WIN,59.90%,CREDIT_SRCS_OTH_WRTIN_TXT,B_CRDSRC_OTHER_WIN,50.93%,CREDIT_SRCS_OTH_WRTIN_TXT,B_CRDSRC_OTHER_WIN,59.90%,CREDIT_SRCS_OTH_WRTIN_TXT,0,0,0
EMP_SUM_PRDWRK,B_TYPS_WRKS,59.70%,WRKR_TYPE_CHKBOX,B_TYPS_WRKS,52.91%,WRKR_TYPE_CHKBOX,B_TYPS_WRKS,59.70%,WRKR_TYPE_CHKBOX,0,0,0
BLDR_CONTNAME,RESP_CONTACT_NAME ,59.70%,CERT_NAME_TXT,RESP_CONTACT_NAME ,55.77%,CERT_NAME_TXT,RESP_CONTACT_NAME ,59.70%,CERT_NAME_TXT,0,0,0
DEPR_TOT_BUILD,B_RDEXP_DOM_DEPR,59.60%,EXPS_RD_DOM_DEPR_VAL,B_RDEXP_DOM_DEPR,52.83%,EXPS_RD_DOM_DEPR_VAL,B_RDEXP_DOM_DEPR,59.60%,EXPS_RD_DOM_DEPR_VAL,0,0,0
PREV_OWNER_ADDR_STREET,O2_NAME_TITLE,59.60%,OWNER2_NAME,O2_NAME_TITLE,53.63%,OWNER2_NAME,O2_NAME_TITLE,59.60%,OWNER2_NAME,0,0,0
JOINT_INVEST_PCT_4,O4_PCT_OWNED ,59.60%,OWNER4_PCT,O4_PCT_OWNED ,52.57%,OWNER4_PCT,O4_PCT_OWNED ,59.60%,OWNER4_PCT,0,0,0
AFFIL_OWNER_DOM_STAT,O1_OWNER_DISABLE,59.50%,OWNER_DISABILITY_CODE,O1_OWNER_DISABLE,54.33%,OWNER_DISABILITY_CODE,O1_OWNER_DISABLE,59.50%,OWNER_DISABILITY_CODE,0,0,0
RCPT_APSOFT_MAIN_DVAL,B_EXPCOST_TECH,59.50%,CAPEX_RD_OPS_TECH_VAL,B_EXPCOST_TECH,52.69%,CAPEX_RD_OPS_TECH_VAL,B_EXPCOST_TECH,59.50%,CAPEX_RD_OPS_TECH_VAL,0,0,0
RCPT_OTHMRCH_VAL,B_SALES_PCT_GOODS,59.50%,SALES_GOODS_PCT,B_SALES_PCT_GOODS,51.82%,SALES_GOODS_PCT,B_SALES_PCT_GOODS,59.50%,SALES_GOODS_PCT,0,0,0
INDUSTRY_STAT,B_ANYONE_10_PCT,59.50%,OWNED_10_PCT_STAT,B_ANYONE_10_PCT,55.57%,OWNED_10_PCT_STAT,B_ANYONE_10_PCT,59.50%,OWNED_10_PCT_STAT,0,0,0
RCPT_ADVERT_VAL,B_SALES_PCT_GOODS,59.40%,SALES_GOODS_PCT,B_SALES_PCT_GOODS,51.73%,SALES_GOODS_PCT,B_SALES_PCT_GOODS,59.40%,SALES_GOODS_PCT,0,0,0
INCOM_LOAN_NFBUS_INT_PCT,B_CRDSRC_OTHER_WIN,59.30%,CREDIT_SRCS_OTH_WRTIN_TXT,B_CRDSRC_OTHER_WIN,50.38%,CREDIT_SRCS_OTH_WRTIN_TXT,B_CRDSRC_OTHER_WIN,59.30%,CREDIT_SRCS_OTH_WRTIN_TXT,0,0,0
OWN_ST,O1_NAME_TITLE,59.30%,OWNER1_NAME,O1_NAME_TITLE,57.87%,OWNER1_NAME,O1_NAME_TITLE,59.30%,OWNER1_NAME,0,0,0
NAME1,B_COOP,59.30%,COOP_PARTNER_LOC_CHKBOX,B_COOP,50.38%,COOP_PARTNER_LOC_CHKBOX,B_COOP,59.30%,COOP_PARTNER_LOC_CHKBOX,0,0,0
RCPT_OFCEQ_VAL,B_SALES_TOT_US,59.30%,SALES_US_TOT_VAL,B_SALES_TOT_US,53.44%,SALES_US_TOT_VAL,B_SALES_TOT_US,59.30%,SALES_US_TOT_VAL,0,0,0
PREV_OWNER_MONTH,B_CEASED_MONTH,59.20%,OPSTAT_CEASED_MONTH_DATE,B_CEASED_MONTH,52.48%,OPSTAT_CEASED_MONTH_DATE,B_CEASED_MONTH,59.20%,OPSTAT_CEASED_MONTH_DATE,0,0,0
COST_VALUE_LAND,CPLND,59.20%,CAPEX_RSRCH_LAND_VAL,CPLND,51.30%,CAPEX_RSRCH_LAND_VAL,CPLND,59.20%,CAPEX_RSRCH_LAND_VAL,0,0,0
PROD_9000000015,,,,,,,,,,0,0,0
COOPERATIVE_STAT,B_COOP_OTH_BUS,59.10%,COOP_OTH_BUS_STAT,B_COOP_OTH_BUS,52.36%,COOP_OTH_BUS_STAT,B_COOP_OTH_BUS,59.10%,COOP_OTH_BUS_STAT,0,0,0
PAY_ANN,WZWAGE,59.10%,EXPS_RSRCH_PAYROLL_VAL,WZWAGE,52.34%,EXPS_RSRCH_PAYROLL_VAL,WZWAGE,59.10%,EXPS_RSRCH_PAYROLL_VAL,0,0,0
OWNSTAT_RACE_OTH,O1_RACE_OTH_PAC_WIN,59.00%,OWNER_RACE_CODE,O1_RACE_OTH_PAC_WIN,53.12%,OWNER_RACE_CODE,O1_RACE_WHITE_WIN,59.00%,OWNER_RACE_CODE,0,0,0
EXPS_CON_DOL,CPSTR,59.00%,CAPEX_RSRCH_BUILD_VAL,CPSTR,51.62%,CAPEX_RSRCH_BUILD_VAL,CPSTR,59.00%,CAPEX_RSRCH_BUILD_VAL,0,0,0
ASSET_BGN_VAL,WZDEPR,58.90%,EXPS_RSRCH_DEPR_VAL,WZDEPR,53.40%,EXPS_RSRCH_DEPR_VAL,WZDEPR,58.90%,EXPS_RSRCH_DEPR_VAL,0,0,0
EXPS_CON_PCT_MAIN,TCPEX,58.90%,CAPEX_TOT_VAL,TCPEX,52.56%,CAPEX_TOT_VAL,TCPEX,58.90%,CAPEX_TOT_VAL,0,0,0
YEAR_START_DATE,FYEND_MONTH,58.80%,FY_END_DATE,FYEND_MONTH,52.95%,FY_END_DATE,FYEND_MONTH,58.80%,FY_END_DATE,0,0,0
JOINT_INVEST_PCT_3,O3_PCT_OWNED ,58.80%,OWNER3_PCT,O3_PCT_OWNED ,52.14%,OWNER3_PCT,O3_PCT_OWNED ,58.80%,OWNER3_PCT,0,0,0
RCPT_ELAPPL_VAL,B_SALES_TOT_US,58.80%,SALES_US_TOT_VAL,B_SALES_TOT_US,53.31%,SALES_US_TOT_VAL,B_SALES_TOT_US,58.80%,SALES_US_TOT_VAL,0,0,0
DEPR_ACCUM_VAL,WZDEPR,58.70%,EXPS_RSRCH_DEPR_VAL,WZDEPR,53.62%,EXPS_RSRCH_DEPR_VAL,WZDEPR,58.70%,EXPS_RSRCH_DEPR_VAL,0,0,0
OWNSTAT_RACE_BLACK,O1_RACE_OTH_PAC_WIN,58.60%,OWNER_RACE_CODE,O1_RACE_OTH_PAC_WIN,51.69%,OWNER_RACE_CODE,O1_RACE_WHITE_WIN,58.60%,OWNER_RACE_CODE,0,0,0
AFFIL_OWNER_ADDR_CNTRY_TXT,B_PARENTCO_FOREIGN,58.60%,OWNED_FOREIGN_STAT,B_PARENTCO_FOREIGN,51.29%,OWNED_FOREIGN_STAT,B_PARENTCO_FOREIGN,58.60%,OWNED_FOREIGN_STAT,0,0,0
ASSET_TOT_END,B_RDEXP_DOM_DEPR,58.60%,EXPS_RD_DOM_DEPR_VAL,B_RDEXP_DOM_DEPR,49.78%,EXPS_RD_DOM_DEPR_VAL,B_RDEXP_DOM_DEPR,58.60%,EXPS_RD_DOM_DEPR_VAL,0,0,0
EXPS_CON_PCT_NEW,CPSTR,58.60%,CAPEX_RSRCH_BUILD_VAL,CPSTR,51.27%,CAPEX_RSRCH_BUILD_VAL,CPSTR,58.60%,CAPEX_RSRCH_BUILD_VAL,0,0,0
RCPT_SYSOFT_MAIN_DVAL,B_EXPCOST_TECH,58.50%,CAPEX_RD_OPS_TECH_VAL,B_EXPCOST_TECH,52.25%,CAPEX_RD_OPS_TECH_VAL,B_EXPCOST_TECH,58.50%,CAPEX_RD_OPS_TECH_VAL,0,0,0
GRANTS_TRANSFERS,,,,,,,,,,0,0,0
MERCH_TOT_PCT,B_SALES_PCT_GOODS,58.50%,SALES_GOODS_PCT,B_SALES_PCT_GOODS,51.26%,SALES_GOODS_PCT,B_SALES_PCT_GOODS,58.50%,SALES_GOODS_PCT,0,0,0
EXPS_CON_PCT_NEW_OTH,B_EXPCOST_BLDG,58.50%,CAPEX_RD_OPS_BLDG_VAL,B_EXPCOST_BLDG,51.89%,CAPEX_RD_OPS_BLDG_VAL,B_EXPCOST_BLDG,58.50%,CAPEX_RD_OPS_BLDG_VAL,0,0,0
AFFIL_FORSTOCK_STAT,O2_PCT_OWNED,58.40%,OWNER2_PCT,O2_PCT_OWNED,51.10%,OWNER2_PCT,O2_PCT_OWNED,58.40%,OWNER2_PCT,0,0,0
PREV_OWN_ACQ_DATE,O1_ACQ_BUS_YR,58.40%,OWNER_ACQ_YEAR,O1_ACQ_BUS_YR,49.65%,OWNER_ACQ_YEAR,O1_ACQ_BUS_YR,58.40%,OWNER_ACQ_YEAR,0,0,0
ASSET_BGN_VAL,WZDEPR,58.90%,EXPS_RSRCH_DEPR_VAL,WZDEPR,53.40%,EXPS_RSRCH_DEPR_VAL,WZDEPR,58.90%,EXPS_RSRCH_DEPR_VAL,0,0,0
OWNSTAT_RACE_ASIANIND,O1_RACE_OTH_PAC_WIN,58.30%,OWNER_RACE_CODE,O1_RACE_OTH_PAC_WIN,51.71%,OWNER_RACE_CODE,O1_RACE_WHITE_WIN,58.30%,OWNER_RACE_CODE,0,0,0
ASSET_END_TOT_DVAL,B_RDEXP_DOM_DEPR,58.30%,EXPS_RD_DOM_DEPR_VAL,B_RDEXP_DOM_DEPR,51.85%,EXPS_RD_DOM_DEPR_VAL,B_RDEXP_DOM_DEPR,58.30%,EXPS_RD_DOM_DEPR_VAL,0,0,0
RD_STAT,RDPERWI,58.30%,RSRCH_WRTIN,RDPERWI,53.27%,RSRCH_WRTIN,RDPERWI,58.30%,RSRCH_WRTIN,0,0,0
RCPT_ECOMM_OFCEQ_VAL,B_COOP,58.20%,COOP_PARTNER_LOC_CHKBOX,B_COOP,50.87%,COOP_PARTNER_LOC_CHKBOX,B_COOP,58.20%,COOP_PARTNER_LOC_CHKBOX,0,0,0
FOOD_DAYPART_TOT_PCT,B_SALES_PCT_GOODS,58.10%,SALES_GOODS_PCT,B_SALES_PCT_GOODS,50.73%,SALES_GOODS_PCT,B_SALES_PCT_GOODS,58.10%,SALES_GOODS_PCT,0,0,0
EMP_MAR12_PRD,B_CONTRACTIN_TYPE ,58.10%,MAN_CONTRACTIN_CHKBOX,B_CONTRACTIN_TYPE ,49.36%,MAN_CONTRACTIN_CHKBOX,B_CONTRACTIN_TYPE ,58.10%,MAN_CONTRACTIN_CHKBOX,0,0,0
EXPS_ADMIN_OTHLIFE,B_OPEXPENSE ,58.10%,EXPS_TOT_VAL,B_OPEXPENSE ,50.87%,EXPS_TOT_VAL,B_OPEXPENSE ,58.10%,EXPS_TOT_VAL,0,0,0
